estimand,source_environment_id,left_target_environment_id,right_target_environment_id,metric,n_split_seeds,n_perturbations_primary_min,min_cells_primary,eligibility_min_cells,sensitivity_min_cells,ordering_estimator,rank_displacement_estimator,bootstrap_unit,measurement_definition,joint_definition,metric_entrypoint,refit_per_metric,ordering_cross_disagreement,ordering_cross_disagreement_ci_low,ordering_cross_disagreement_ci_high,ordering_measurement_floor,ordering_measurement_floor_ci_low,ordering_measurement_floor_ci_high,ordering_joint_floor,ordering_joint_floor_ci_low,ordering_joint_floor_ci_high,ordering_delta_meas_id,ordering_delta_meas_id_ci_low,ordering_delta_meas_id_ci_high,ordering_delta_joint_id,ordering_delta_joint_id_ci_low,ordering_delta_joint_id_ci_high,rank_displacement_cross,rank_displacement_cross_ci_low,rank_displacement_cross_ci_high,rank_displacement_measurement_floor_max,rank_displacement_measurement_floor_max_ci_low,rank_displacement_measurement_floor_max_ci_high,rank_displacement_joint_floor_max,rank_displacement_joint_floor_max_ci_low,rank_displacement_joint_floor_max_ci_high,rank_displacement_delta_meas_max,rank_displacement_delta_meas_max_ci_low,rank_displacement_delta_meas_max_ci_high,rank_displacement_delta_joint_max,rank_displacement_delta_joint_max_ci_low,rank_displacement_delta_joint_max_ci_high,bootstrap_draws,bootstrap_seed
matched_budget_source_frozen,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,30,237,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.3651433705213474,0.3307198920117285,0.4027126689551597,0.2224778570406923,0.19737896016591575,0.25034103911893013,0.25342581169992134,0.22690230994779373,0.28193230172352146,0.1426655134806551,0.10673183508546089,0.17990059357791602,0.11171755882142602,0.07396347350354,0.14958878638346562,0.2520489522992205,0.22741856182507328,0.2771427805192019,0.16481468568976615,0.14445844954587714,0.1894827647858113,0.18512415969391405,0.16389365658299362,0.20838428806407777,0.08723426660945434,0.05604126439247655,0.1140688693413431,0.06692479260530644,0.03730869627404705,0.09479725380819566,2000,20270313
matched_budget_source_frozen,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,30,237,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.0938483739183294,0.08102517342487307,0.10925834048487448,0.07125725881427449,0.060268272187656444,0.08439220839590929,0.07587483015089751,0.06424654044196523,0.09008416469999284,0.022591115104054926,0.013811190374025601,0.03225389758993062,0.01797354376743188,0.008999320603590072,0.027578354072802694,0.06583036544375312,0.056854752199098905,0.07681827933919759,0.05295240649359937,0.04390867481942358,0.06366704212257741,0.055559751126367726,0.04624365300722306,0.06627757813058714,0.012877958950153758,0.004397750840306083,0.020971894443252502,0.010270614317385397,0.002073723449903459,0.018095187012801238,2000,20271718
matched_budget_source_frozen,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,30,234,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.34590329591724445,0.3128613220351418,0.3804001137155644,0.25988631194747075,0.22831104875096292,0.2916992223322695,0.31936474725798764,0.28683604783390193,0.3538633487399581,0.08601698396977366,0.05480264847217638,0.12292652507244783,0.02653854865925681,-0.012692812075859308,0.06826372840321333,0.2394717728623308,0.21543597080077764,0.2630878361028575,0.19503217049998164,0.16855397821063056,0.2244268368731888,0.2326085066578629,0.2068522798136532,0.26310480173141115,0.04443960236234914,0.017313653204211143,0.07402562268442096,0.0068632662044679224,-0.025414511573309883,0.03827858479146033,2000,20272553
matched_budget_source_frozen,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,30,234,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.374313909981292,0.3386169803015297,0.41192958805619745,0.24295616448406152,0.2149737720553171,0.27660714940757863,0.27147722937529806,0.2427618667693775,0.3045495396353765,0.1313577454972305,0.09126361835589307,0.17275961996992037,0.10283668060599392,0.06287026337991998,0.14504351454458755,0.25750564909577783,0.2310943288947581,0.28398169546238217,0.18093285279336782,0.15670555005318954,0.2084424635926781,0.1981416033894575,0.1762549979824658,0.22483401195847544,0.07657279630241004,0.044145024026998284,0.10502686988738488,0.05936404570632038,0.027964399691867477,0.08688465206705545,2000,20270662
matched_budget_source_frozen,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,30,234,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.12391949121455559,0.10155464766516269,0.14906849528630645,0.0786399985327024,0.06780749055427167,0.09152360515021458,0.08178681541396134,0.07063203844319725,0.09440340596456476,0.045279492681853196,0.02656542313194674,0.06743447599134293,0.04213267580059426,0.023246120831957744,0.06508473643666775,0.08475954660504018,0.0703899343384322,0.10171192362715968,0.05768939143831848,0.048861010234400794,0.06762591247569788,0.05976302226624115,0.05080517956054437,0.06983442463592679,0.027070155166721687,0.014479476174755136,0.0421671527089982,0.024996524338799016,0.012627930009904267,0.03996414291478666,2000,20272067
matched_budget_source_frozen,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30,235,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.32829609929078013,0.2928327877795963,0.366126568466994,0.2549964811783961,0.22194217130387342,0.2943994362611384,0.3154638843426078,0.28447695035460996,0.3514745862884161,0.07329961811238407,0.03563829787234043,0.11185897435897435,0.012832214948172395,-0.02782619567194037,0.05137615930169119,0.22857882342244046,0.20334151663938901,0.2550472813238771,0.18757752318603382,0.16082924168030552,0.22218767048554283,0.2287478268776141,0.20439579923622478,0.2576886706673941,0.04100130023640662,0.007979178032369515,0.07130523731587562,-0.00016900345517366743,-0.031915348245135526,0.030443717039461707,2000,20271991
matched_budget_source_frozen,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,30,235,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.32417478632478636,0.2882692307692307,0.3640739225313693,0.23084345335515546,0.2029950900163666,0.2639229859974541,0.26390050009092564,0.23480428259683578,0.29689398072376794,0.09333133296963084,0.05674804509910893,0.13438897981451173,0.060274286233860705,0.022054009819967267,0.10096722131296604,0.2229375068194217,0.19810420076377525,0.2509410801963993,0.16952593198763413,0.14726132024004365,0.19691307510456443,0.19264836333878885,0.16993453355155483,0.2187511365702855,0.053411574831787594,0.023931169303509726,0.0829805419167121,0.03028914348063284,0.0008701582105837188,0.059471267503182386,2000,20270100
matched_budget_source_frozen,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,30,235,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.11019636297508638,0.08951400254591745,0.1350172758683397,0.07501500272776869,0.06435488270594654,0.08707219494453536,0.07882685488270597,0.06777550463720677,0.09108224222585924,0.035181360247317696,0.01710992907801417,0.05782324058919802,0.031369508092380434,0.013128296053827962,0.054094153482451335,0.07471193398799782,0.0616375704673577,0.09101723040552827,0.056268094198945254,0.0480446444808147,0.06623067830514638,0.058653823422440445,0.050063193307874156,0.06829446262956901,0.018443839789052553,0.007009683578832511,0.03327036733951627,0.016058110565557372,0.004530596472085836,0.030597154028005096,2000,20271505
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30,237,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.23896176607308878,0.2086640921118501,0.2702241114210112,0.17737308696274048,0.15686816133876852,0.1991364514052778,0.2573522044625617,0.22949720195952228,0.2872418740613602,0.06158867911034828,0.03736501466065937,0.08731003718801399,-0.018390438389472935,-0.05203707180147323,0.016789360294643445,0.1696045376528642,0.14758948365872845,0.1910744296645927,0.13235888221411712,0.11456768933705212,0.1524386755345777,0.18487395855681898,0.1645560680826718,0.2073973753843953,0.03724565543874705,0.014455499535149822,0.05714170778802832,-0.0152694209039548,-0.04188367124365306,0.009265268540370427,2000,20271855
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,30,237,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.34332140813845374,0.307743331187871,0.37953720589286993,0.21084270185224915,0.18590431237931776,0.23811100979761138,0.24311117964671386,0.21806613387685045,0.2707752270614317,0.13247870628620467,0.0954355288564686,0.17037205892869914,0.10021022849173997,0.06393366051634128,0.1389683007938211,0.23673471358077666,0.21103840377601374,0.26262783379818344,0.16328234284488305,0.13813022956447113,0.19137971107773724,0.18361268147035684,0.1601913931202174,0.21027363584352426,0.0734523707358936,0.04045716226846885,0.1044312736894801,0.0531220321104198,0.020667953944074946,0.08376287277408281,2000,20269964
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,30,237,20,20,40,pairwise-order disagreement with U-statistic within-context floors; plugin/V identity retained as a separate diagnostic,normalized rank displacement; secondary magnitude diagnostic only,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus two independent full-size with-replacement raw-cell truth pseudoreplicates,source-frozen model member pairs crossed with two independent full-size with-replacement truth pseudoreplicates,delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0,0.09614345991561182,0.08334897732961452,0.11132424193663736,0.07114961918043337,0.060783630122291356,0.08367347850961881,0.0742433892941429,0.06320956697418292,0.08720566938425231,0.024993840735178432,0.01608113423442752,0.03451534899520847,0.02190007062146893,0.013167551669884868,0.031568243581491795,0.06756536955588929,0.058302715797754416,0.07869533540728027,0.05346889973539298,0.04473199599513695,0.06513310805978688,0.055501072731173565,0.04673465100479154,0.06678734892369304,0.014096469820496317,0.005210568189944922,0.022429467925337915,0.012064296824715725,0.003924184724308087,0.020284899520846736,2000,20271369
