cross,v_floor,u_floor,plugin_delta,u_delta,max_floor_delta,scenario,population_delta,population_cross,population_within_left,population_within_right
0.5581597222222222,0.5078125,0.5539772727272727,0.05034722222222221,0.004182449494949503,0.0003945707070707183,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5542534722222222,0.498046875,0.5433238636363638,0.05620659722222221,0.010929608585858563,0.01021938131313127,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5525173611111112,0.5203993055555556,0.5677083333333334,0.03211805555555558,-0.015190972222222099,-0.016611426767676685,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5499131944444444,0.5017361111111112,0.5473484848484849,0.04817708333333326,0.002564709595959558,-0.01258680555555558,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5687934027777779,0.5203993055555556,0.5677083333333333,0.04839409722222232,0.0010850694444445308,-0.018327809343434254,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5238715277777778,0.48025173611111116,0.5239109848484849,0.04361979166666663,-3.945707070707183e-05,-0.010219381313131382,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5457899305555556,0.5034722222222223,0.5492424242424243,0.04231770833333337,-0.0034524936868687295,-0.01907749368686873,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5542534722222222,0.5149739583333333,0.5617897727272727,0.03927951388888895,-0.007536300505050497,-0.016769255050505083,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5529513888888888,0.5188802083333333,0.5660511363636364,0.03407118055555558,-0.013099747474747514,-0.01759785353535359,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.525390625,0.4835069444444444,0.5274621212121212,0.04188368055555558,-0.0020714962121212155,-0.007279829545454586,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5642361111111112,0.517795138888889,0.5648674242424243,0.04644097222222232,-0.0006313131313130382,-0.011994949494949503,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5696614583333333,0.513454861111111,0.5601325757575757,0.0562065972222221,0.009528882575757458,-0.004202178030303205,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5648871527777778,0.5160590277777777,0.5629734848484849,0.04882812499999989,0.0019136679292929282,-0.0023476957070707183,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5486111111111112,0.4991319444444445,0.5445075757575757,0.049479166666666685,0.004103535353535359,-0.005839646464646409,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5364583333333334,0.49479166666666663,0.5397727272727273,0.04166666666666674,-0.0033143939393939226,-0.02083333333333326,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5479600694444444,0.5062934027777777,0.5523200757575757,0.04166666666666663,-0.0043600063131312705,-0.014066445707070718,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5616319444444444,0.5062934027777778,0.5523200757575757,0.05533854166666674,0.00931186868686873,0.006234217171717127,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5479600694444444,0.5049913194444444,0.5508996212121213,0.04296875,-0.0029395517676766847,-0.02969144570707072,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5716145833333333,0.5258246527777778,0.573626893939394,0.04578993055555558,-0.0020123106060607743,-0.015980113636363757,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5505642361111112,0.5132378472222223,0.5598958333333335,0.03732638888888895,-0.009331597222222099,-0.016670612373737348,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5796440972222223,0.5412326388888888,0.5904356060606062,0.03841145833333348,-0.010791508838383757,-0.04014756944444442,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5681423611111112,0.5355902777777778,0.5842803030303032,0.03255208333333348,-0.016137941919191823,-0.023713699494949503,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5542534722222222,0.4891493055555556,0.5336174242424242,0.06510416666666669,0.0206360479797979,0.0021701388888888395,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5575086805555556,0.5106336805555556,0.5570549242424243,0.046875,0.0004537563131312705,-0.0012034406565656353,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5703125,0.5171440972222222,0.564157196969697,0.05316840277777779,0.006155303030302983,-0.004971590909090939,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5698784722222222,0.5212673611111112,0.568655303030303,0.04861111111111105,0.0012231691919192267,-0.001617739898989945,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5933159722222222,0.546875,0.5965909090909092,0.04644097222222221,-0.0032749368686868507,-0.015112058080808066,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5460069444444444,0.4874131944444444,0.5317234848484849,0.05859375,0.014283459595959558,-0.007496843434343425,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5590277777777777,0.5082465277777779,0.5544507575757576,0.05078124999999989,0.00457702020202011,-0.02430555555555569,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5859375,0.5208333333333333,0.5681818181818181,0.06510416666666663,0.01775568181818188,0.012073863636363646,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5826822916666666,0.5316840277777778,0.5800189393939394,0.05099826388888884,0.002663352272727293,0.0002959280303028722,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5690104166666667,0.5245225694444444,0.5722064393939394,0.04448784722222232,-0.003196022727272707,-0.005800189393939337,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.556640625,0.5108506944444444,0.5572916666666667,0.04578993055555558,-0.0006510416666667407,-0.03995028409090917,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.578125,0.5243055555555556,0.571969696969697,0.05381944444444442,0.006155303030302983,-0.0042613636363636465,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5674913194444444,0.5154079861111112,0.5622632575757576,0.05208333333333326,0.005228061868686851,-0.00542534722222221,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5570746527777777,0.5193142361111112,0.5665246212121213,0.03776041666666663,-0.009449968434343536,-0.012054135101010166,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5685763888888888,0.5310329861111112,0.5793087121212122,0.0375434027777779,-0.010732323232323204,-0.0247001262626263,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5575086805555556,0.5032552083333333,0.5490056818181819,0.05425347222222221,0.008502998737373813,-0.02535116792929304,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5533854166666667,0.5132378472222222,0.5598958333333335,0.04014756944444453,-0.006510416666666519,-0.015269886363636354,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5575086805555556,0.517578125,0.5646306818181819,0.03993055555555558,-0.0071220012626262985,-0.021563289141414144,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5555555555555556,0.5082465277777777,0.5544507575757576,0.0473090277777779,0.0011047979797980112,0.00015782828282828731,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.564453125,0.5203993055555556,0.5677083333333334,0.04405381944444442,-0.0032552083333333703,-0.01888020833333337,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5542534722222222,0.5173611111111112,0.5643939393939394,0.03689236111111105,-0.010140467171717127,-0.014875315656565635,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5542534722222222,0.50390625,0.5497159090909092,0.05034722222222221,0.004537563131313149,-0.022451073232323204,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5813802083333333,0.5358072916666667,0.5845170454545455,0.04557291666666652,-0.003136837121212266,-0.005267518939394034,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5414496527777778,0.4900173611111111,0.5345643939393939,0.05143229166666674,0.0068852588383838675,0.004991319444444531,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.591796875,0.5188802083333333,0.5660511363636365,0.07291666666666663,0.025745738636363757,0.02408854166666663,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5614149305555556,0.5047743055555556,0.5506628787878788,0.056640625,0.010752051767676796,-0.03186158459595956,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.56640625,0.5240885416666666,0.5717329545454546,0.04231770833333326,-0.005326704545454475,-0.0320785984848484,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5397135416666666,0.4945746527777778,0.5395359848484849,0.045138888888888895,0.00017755681818176772,-0.008108428030303094,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5436197916666667,0.5006510416666666,0.5461647727272727,0.04296875000000011,-0.0025449810606059664,-0.0160392992424242,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5718315972222222,0.5258246527777778,0.573626893939394,0.04600694444444442,-0.0017952967171717127,-0.025706281565656575,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5896267361111112,0.5225694444444444,0.5700757575757576,0.06705729166666674,0.01955097853535359,0.01671006944444442,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5690104166666667,0.5338541666666666,0.5823863636363636,0.03515625,-0.013375946969696906,-0.03231534090909083,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5740017361111112,0.5251736111111112,0.5729166666666667,0.048828125,0.0010850694444444198,-0.010752051767676685,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5438368055555556,0.49848090277777773,0.5437973484848486,0.045355902777777846,3.945707070707183e-05,-0.023398042929292928,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5763888888888888,0.52734375,0.5752840909090909,0.04904513888888884,0.0011047979797979002,-0.0036300505050506082,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5345052083333334,0.486328125,0.5305397727272727,0.04817708333333337,0.003965435606060663,0.0013612689393939226,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5648871527777778,0.5188802083333333,0.5660511363636364,0.04600694444444453,-0.0011639835858585634,-0.010870422979798122,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5531684027777778,0.509548611111111,0.5558712121212122,0.04361979166666663,-0.0027028093434343647,-0.016433869949494917,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5774739583333334,0.535373263888889,0.5840435606060607,0.04210069444444453,-0.006569602272727182,-0.01674952651515149,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5514322916666666,0.5125868055555555,0.5591856060606061,0.03884548611111116,-0.007753314393939448,-0.0191169507575758,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5679253472222223,0.5062934027777778,0.5523200757575758,0.06163194444444453,0.01560527146464663,0.007319286616161658,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5724826388888888,0.5284288194444444,0.576467803030303,0.04405381944444442,-0.003985164141414144,-0.008956755050505083,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5696614583333334,0.5017361111111112,0.5473484848484849,0.06792534722222221,0.02231297348484851,0.018051609848484862,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5789930555555556,0.5297309027777778,0.5778882575757576,0.04926215277777779,0.0011047979797980112,-0.016177398989899006,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5737847222222223,0.5310329861111112,0.5793087121212122,0.04275173611111116,-0.005523989898989834,-0.022332702020201878,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5394965277777778,0.5045572916666666,0.5504261363636364,0.03493923611111105,-0.010929608585858563,-0.023950441919191934,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5583767361111112,0.5177951388888888,0.5648674242424243,0.04058159722222232,-0.006490688131313149,-0.011225536616161547,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5661892361111112,0.515407986111111,0.5622632575757576,0.05078125000000011,0.003925978535353591,-9.864267676762406e-05,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5269097222222223,0.4971788194444444,0.542376893939394,0.029730902777777846,-0.015467171717171713,-0.0247001262626263,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5334201388888888,0.4926215277777778,0.5374053030303031,0.040798611111111105,-0.003985164141414144,-0.019610164141414255,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5726996527777779,0.5201822916666667,0.5674715909090909,0.05251736111111116,0.005228061868686962,-0.007319286616161547,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5607638888888888,0.51171875,0.5582386363636365,0.04904513888888884,0.002525252525252375,-0.0022095959595960224,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5568576388888888,0.5169270833333333,0.5639204545454546,0.03993055555555558,-0.007062815656565746,-0.016532512626262763,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5473090277777777,0.5,0.5454545454545454,0.047309027777777735,0.001854482323232265,-0.011403093434343536,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5557725694444444,0.5108506944444444,0.5572916666666667,0.044921875,-0.001519097222222321,-0.008147885101010166,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5434027777777777,0.5078125,0.5539772727272727,0.03559027777777768,-0.010574494949495028,-0.024779040404040553,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5529513888888888,0.5086805555555556,0.5549242424242424,0.04427083333333326,-0.0019728535353535914,-0.018544823232323315,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5661892361111112,0.53125,0.5795454545454546,0.03493923611111116,-0.013356218434343425,-0.03276909722222232,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5381944444444444,0.5004340277777778,0.5459280303030303,0.03776041666666663,-0.007733585858585856,-0.02383207070707072,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5399305555555556,0.5091145833333333,0.5553977272727273,0.03081597222222221,-0.015467171717171713,-0.03535353535353525,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.568359375,0.5240885416666667,0.5717329545454546,0.04427083333333337,-0.003373579545454586,-0.016394412878787845,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5483940972222222,0.5080295138888888,0.5542140151515151,0.04036458333333337,-0.005819917929292928,-0.01126499368686873,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5655381944444444,0.5154079861111112,0.5622632575757576,0.05013020833333326,0.0032749368686868507,-0.00737847222222221,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5692274305555556,0.5208333333333333,0.5681818181818183,0.04839409722222232,0.001045612373737459,-0.0022687815656565746,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5494791666666667,0.5099826388888888,0.556344696969697,0.0394965277777779,-0.006865530303030276,-0.013494318181818121,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5785590277777777,0.53515625,0.5838068181818181,0.04340277777777768,-0.005247790404040442,-0.011403093434343425,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5796440972222222,0.5501302083333334,0.6001420454545455,0.02951388888888884,-0.020497948232323204,-0.028310448232323315,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5726996527777777,0.5151909722222222,0.5620265151515151,0.05750868055555547,0.010673137626262541,0.00262389520202011,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.583984375,0.5364583333333333,0.5852272727272727,0.04752604166666674,-0.001242897727272707,-0.014026988636363646,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5464409722222222,0.49045138888888884,0.5350378787878789,0.055989583333333315,0.011403093434343425,3.9457070706960806e-05,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5646701388888888,0.5234375,0.5710227272727273,0.04123263888888884,-0.006352588383838453,-0.014875315656565746,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5512152777777778,0.5099826388888888,0.556344696969697,0.04123263888888895,-0.005129419191919227,-0.007023358585858563,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5705295138888888,0.5088975694444444,0.5551609848484849,0.06163194444444442,0.015368529040403978,0.009449968434343314,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5744357638888888,0.5338541666666667,0.5823863636363636,0.0405815972222221,-0.007950599747474807,-0.02688999368686873,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5672743055555556,0.5355902777777777,0.584280303030303,0.0316840277777779,-0.017005997474747514,-0.02126736111111116,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5588107638888888,0.5021701388888888,0.5478219696969697,0.056640625,0.010988794191919116,0.0048334911616161325,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5481770833333333,0.5026041666666667,0.5482954545454546,0.04557291666666663,-0.00011837121212132651,-0.017637310606060774,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5835503472222222,0.5290798611111112,0.5771780303030303,0.05447048611111116,0.006372316919191934,-0.01824889520202022,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5885416666666667,0.527560763888889,0.5755208333333333,0.0609809027777779,0.013020833333333481,-0.0028409090909090606,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5592447916666667,0.521484375,0.5688920454545455,0.03776041666666674,-0.009647253787878785,-0.014145359848484862,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5434027777777778,0.5045572916666667,0.5504261363636364,0.03884548611111116,-0.007023358585858563,-0.018623737373737348,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5772569444444444,0.5358072916666667,0.5845170454545454,0.04144965277777768,-0.007260101010100994,-0.012705176767676796,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5651041666666667,0.5230034722222222,0.5705492424242424,0.04210069444444453,-0.00544507575757569,-0.013967803030302983,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.578125,0.5358072916666666,0.5845170454545455,0.04231770833333337,-0.006392045454545414,-0.025094696969697017,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.548828125,0.5119357638888888,0.5584753787878789,0.03689236111111105,-0.009647253787878785,-0.017459753787878896,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.548611111111111,0.5054253472222222,0.5513731060606061,0.04318576388888884,-0.002761994949495028,-0.01388888888888895,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5438368055555556,0.5026041666666667,0.5482954545454546,0.04123263888888895,-0.004458648989899006,-0.027659406565656464,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5562065972222223,0.5062934027777778,0.5523200757575758,0.04991319444444464,0.0038865214646466306,-0.005346433080807955,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5679253472222223,0.529296875,0.5774147727272728,0.03862847222222232,-0.009489425505050386,-0.02582465277777768,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5466579861111112,0.5034722222222223,0.5492424242424243,0.04318576388888895,-0.0025844381313131493,-0.011580650252525304,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.554470486111111,0.5004340277777778,0.5459280303030303,0.05403645833333326,0.008542455808080662,-0.003294665404040553,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5731336805555556,0.5171440972222222,0.564157196969697,0.05598958333333337,0.008976483585858674,-0.002150410353535248,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5529513888888888,0.5169270833333334,0.5639204545454546,0.03602430555555558,-0.010969065656565746,-0.018544823232323315,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5679253472222221,0.51171875,0.5582386363636365,0.0562065972222221,0.009686710858585745,0.002584438131312927,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5392795138888888,0.5052083333333333,0.5511363636363636,0.03407118055555558,-0.011856849747474807,-0.02558791035353547,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5384114583333333,0.5021701388888888,0.5478219696969697,0.03624131944444431,-0.009410511363636465,-0.030717329545454586,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5577256944444444,0.5108506944444444,0.5572916666666666,0.046875,0.0004340277777777901,-0.03365688131313127,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
0.5414496527777778,0.4952256944444445,0.5402462121212122,0.046223958333333315,0.0012034406565656353,-0.0186829229797979,finite_null,0.0,0.5599999999999999,0.5599999999999999,0.5599999999999999
